Date,DXY,METALS,OIL,US_STK,INTL_STK,13W_TB,10Y_TBY,EURUSD
12/7/2016,-0.002587272,0.005112574,-0.02277636,0.013080586,0.014216143,0.006185567,-0.020450751,-0.003431152
12/8/2016,0.008380694,0,0.021498895,0.002448948,0.001201205,0.004098361,0.017043034,0.003874852
12/9/2016,0.004947066,-0.030156207,0.012981904,0.006040461,0.00240017,0.06122449,0.032258065,-0.013064547
12/12/2016,-0.00600572,0.002247752,0.025825243,-0.001147885,-0.003990263,-0.038461538,0.006087662,-0.00696145
12/13/2016,0.000693344,0.011587341,0.002839296,0.00667412,0.009615329,0.046,0.000806777,0.008938687
12/14/2016,0.009601119,-0.051361065,-0.036617592,-0.008254338,-0.017460399,0,0.017734784,-0.001168987
12/15/2016,0.011078402,-0.042975826,-0.002742947,0.004117237,-0.000403921,-0.066921606,0.021782178,-0.010829551
12/16/2016,-0.00174537,-0.004069936,0.019646365,-0.001955717,-0.000808076,-0.006147541,0.006589147,-0.009063984
12/19/2016,0.001845576,0.001634586,0.004238921,0.00217721,-0.001671981,-0.01443299,-0.021178283,0.002988816
12/20/2016,0.001454353,0.003807956,0.002110514,0.003857651,0.002042439,0.073221757,0.010228167,-0.004224888
12/21/2016,-0.002614038,-0.002167674,0.004977982,-0.002782708,-0.000815153,-0.019493177,-0.008566978,-0.001476096
12/22/2016,0.00067947,-0.008418235,0.008763574,-0.001727318,-0.002855989,-0.019880716,0.002749411,0.003671634
12/23/2016,-0.000775963,0.016431658,0.001322002,0.001464152,0.000818155,0.014198783,-0.00391696,0.000865886
12/27/2016,9.70294E-05,0.023844765,0.01659751,0.002481203,0.000408859,-0.01,0.007864727,0.001850991
12/28/2016,0.002329693,0.017105303,0.00296846,-0.00826472,-0.001225844,0,-0.022239563,0.000512577
12/29/2016,-0.005616909,0.061319506,-0.00536441,-0.000222595,0.005728152,-0.111111111,-0.011572227,-0.004333643
12/30/2016,-0.002824318,-0.038761579,-0.000929887,-0.003655154,0.002033899,0.090909091,-0.012515139,0.015197288
1/3/2017,0.008008595,0.039944217,-0.025874907,0.007650162,0.006902448,-0.010416667,0.001635323,-0.010899927
1/4/2017,-0.004941401,0.016827179,0.017771833,0.005949,0.009677586,0.090526316,0.000816327,-0.003834597
1/5/2017,-0.011489776,0.054442991,0.009387908,-0.000794387,0.009984035,-0.019305019,-0.034257749,0.007770693
1/6/2017,0.006895233,-0.029796452,0.004278274,0.003577876,-0.003558875,-0.00984252,0.021114865,0.010002009
1/9/2017,-0.002837028,0.001055023,-0.037599555,-0.00330096,-0.002777745,-0.035785288,-0.017369727,-0.006982893
1/10/2017,0.000784872,0.012880538,-0.021939954,0,0.001989882,0.037113402,0.001262626,0.005389361
1/11/2017,-0.00225471,-0.001040416,0.028138528,0.002825997,0.007148257,-0.009940358,-0.003783102,-0.003418765
1/12/2017,-0.004224808,-0.002198854,0.014545455,-0.002509698,0.000788384,0.010040161,-0.003797468,0.004291907
1/13/2017,-0.001677336,0.009510554,-0.012073194,0.002295221,0.00394034,0.019880716,0.008047438,0.001805107
1/17/2017,-0.00840085,0.023667245,0.002100439,-0.003523428,-0.002747399,0,-0.022268908,-0.001304531
1/18/2017,0.005980245,-0.012794602,-0.026676829,0.002210222,-0.003541711,0.003898635,0.026643747,0.008846561
1/19/2017,0.002179748,-0.004547533,0.005677369,-0.003704845,-0.001184692,-0.023300971,0.029300963,-0.006451468
1/20/2017,-0.004053426,0.012791252,0.020439945,0.003674266,0.003558291,-0.045725646,0.003253355,0.003006272
1/23/2017,-0.005757336,0.029093392,0.006295307,-0.002602281,0.003152308,-0.014583333,-0.02594244,0.005067671
1/24/2017,0.001896905,0.007122529,8.15E-03,0.006411847,0.005499069,0.042283298,0.028297961,0.00439062
1/25/2017,-0.003188829,-0.016864356,-0.008085747,0.008655351,0.008984019,-0.020283976,0.021044112,-0.002983052
1/26/2017,0.00349893,-0.023904426,0.019526066,-0.001045266,-0.002709775,0.010351967,-0.005945303,0.002171747
1/27/2017,0.001494342,0.015646316,-0.011342507,-0.001569864,-0.001553123,0.020491803,-0.01076555,-0.006420207
1/30/2017,-0.000994718,-0.006251451,-0.010156103,-0.006201522,-0.00660935,-0.006024096,0.000806127,0.00290369
1/31/2017,-0.009160589,0.030779657,3.42E-03,-8.81444E-05,0.001957083,0.01010101,-0.012887636,-0.000503081
2/1/2017,0.001306371,-0.000109002,0.020261314,0.000395612,0.003906076,0,0.009383925,0.008890993
2/2/2017,0.002107577,0.014822899,-0.006310319,0.000658987,0.000777954,-0.024,-0.001616815,-0.003370111
2/3/2017,0.000200351,-0.002040629,0.005416511,0.006892896,0.004276904,0,0.008502024,-0.000527519
2/6/2017,0.000400531,0.035191606,-0.015233141,-0.001787596,-0.005032729,0.030737705,-0.031312726,0.001973664
2/7/2017,0.003503133,-0.009356492,-0.015846067,4.36992E-05,-0.001556307,0.043737575,-0.009946125,-0.00368452
2/8/2017,0.000199451,0.015006821,0.003258578,0.001310374,0.003117465,0,-0.015906237,-0.006065221
2/9/2017,0.003689699,-0.027915674,0.012609859,0.005932615,0.003885053,0.005714286,0.01871544,0.001325147
2/10/2017,0.001490323,0.01489046,0.016226415,0.003946286,0.003483082,-0.009469697,0.005845511,-0.003144345
2/13/2017,0.001587262,-0.009536743,-0.017266988,0.005442573,0.005013187,0,0.01037775,-0.003663712
2/14/2017,0.002872435,-0.002539467,0.005101077,0.003995373,0,0.022944551,0.014790468,-0.001981253
2/15/2017,-0.000691358,-0.009228758,-0.001691729,0.00522021,0.004221147,-0.028037383,0.012955466,-0.001904043
2/16/2017,-0.007313679,0.011349004,0.004707211,-0.000851345,0.000764287,-0.023076923,-0.020783373,0.002747128
2/17/2017,0.005077608,-0.020114345,0.000749625,0.001576361,-0.002290979,0,-0.010204082,0.006115554
2/21/2017,0.004160535,-0.008967103,0.012359551,0.005955195,0.003827067,-0.005905512,0.000824742,-0.005889105
2/22/2017,-0.000394604,-0.019840826,-0.008694044,-0.000887995,0.000381269,0.00990099,-0.003708282,-0.006346259
2/23/2017,-0.002763239,-0.003336703,0.01604777,0.000677173,0.001143329,-0.023529412,-0.012406948,0.001140194
2/24/2017,0.000395774,-0.011047852,-0.008448118,0.001268739,-0.007232437,0,-0.029731993,0.002878505
2/27/2017,0.000395697,-0.046829179,0.001111317,0.001562842,-0.00191731,-0.016064257,0.022442814,-0.002996843
2/28/2017,-9.88233E-05,0.001302249,-0.000740056,-0.002699134,-0.001920819,0.067346939,-0.004643309,0.002985004
3/1/2017,0.006526859,0.005320371,-0.003332716,0.013997527,0.009237858,0.175908222,0.044529262,-0.001426648
3/2/2017,0.004126528,-0.04786546,-0.022663942,-0.006297339,-0.007246402,0.048780488,0.010556232,-0.003150679
3/3/2017,-0.006457887,0.014575099,0.013685611,0.000629394,0.004610079,0.058914729,0.001205303,-0.002480104
3/6/2017,0.000984814,-0.027514025,-0.002437652,-0.002977857,-0.002676745,0.032210835,0.000802568,0.010535961
3/7/2017,0.00167256,-0.009013433,-0.00112782,-0.002986825,-0.00191731,0.042553191,0.006816359,-0.003883075
3/8/2017,0.002553796,-0.008084979,-0.053820098,-0.001856513,-0.004225706,-0.036734694,0.016328156,-0.000856397
3/9/2017,-0.002155403,-0.0104432,-0.019888624,0.001268026,0,0.007062147,0.018025078,-0.002151341
3/10/2017,-0.005890997,0.027027105,-0.016030844,0.003504267,0.006944266,0.016830295,-0.006158584,0.002941006
3/13/2017,0.001283921,0.007518784,-0.015879563,0.000504885,0.006130127,0.004137931,0.010069713,0.010550715
3/14/2017,0.003156441,-0.029726367,0.023889355,-0.003826642,-0.005331153,0.034340659,-0.004984663,-0.003610838
3/15/2017,-0.009439518,0.073580283,-0.00225133,0.008653447,0.014548158,-0.050464807,-0.033526012,-0.003661477
3/16/2017,-0.004665486,-0.005970149,0.000615385,-0.001966812,0.006037811,-0.00979021,0.005582137,0.011822917
3/17/2017,0.000299252,-0.008408372,0,-0.001756347,0.001875513,0,-0.008326725,0.003426179
3/20/2017,0.00109672,0.012356111,-0.029520295,-0.001096854,0.00112304,0.002824859,-0.011195522,-0.002943005
3/21/2017,-0.00597556,0.013880615,0.01478665,-0.012839333,-0.004861713,0.06056338,-0.014961585,-0.000494276
3/22/2017,-0.001302455,0.004366753,-0.007077435,0.002352943,-0.000375782,-0.006640106,-0.016420361,0.006963329
3/23/2017,0.000802588,-0.007520552,0.005660377,-0.001067003,0.001734905,0,0.00918197,-0.002061512
3/24/2017,-0.001303178,-0.005564776,0,-0.000726399,0.002259099,0,-0.007444169,-0.000582012
3/27/2017,-0.004617073,0.015835243,0.008338545,-0.001026262,0.002629583,0.013368984,-0.01125,0.006086863
3/28/2017,0.005445205,-0.022269128,0.023568327,0.007276964,0.004121473,0.019788918,0.01517067,0.001053503
3/29/2017,0.002908445,0.008271434,0.016966269,0.000934747,0.000746318,-0.023285899,-0.00954753,-0.003981236
3/30/2017,0.00410004,-0.009986969,0.004965243,0.003184167,-0.003728636,0.00397351,0.012573345,-0.005368974
3/31/2017,-0.00059761,0.006004564,0,-0.002327662,-0.003368166,-0.026385224,-0.008278146,-0.006743726
4/3/2017,0.001893403,0.018264367,0.008498024,-0.001739138,-0.000375647,0.002710027,-0.019198664,-0.001706735
4/4/2017,0,0.011488816,0.002351558,0.000637321,0.000751364,0.054054054,0,0.000117164
4/5/2017,0.000198896,0.0008113,0.010752688,-0.002972728,-0.001876808,0,0.002978723,0.000961567
4/6/2017,0.001093874,-0.000810643,0.010444874,0.002811193,-0.001880295,0.01025641,-0.005939754,-0.000736868
4/7/2017,0.005066077,-0.001854381,0,-0.001019375,-0.001130507,0.012690355,0.012804097,-0.002607644
4/10/2017,-0.00158137,0.006386379,0.022205207,0.000595324,-0.000377219,-0.012531328,-0.00505689,-0.005883712
4/11/2017,-0.00306868,0.027114331,-0.005430712,-0.001189939,0.002641447,0.015228426,-0.026683609,0.001473255
4/12/2017,0.000695065,0.00460574,0.001318019,-0.004381744,0.00112906,-0.00875,-0.000870322,0.001294633
4/13/2017,-0.002182983,-0.000335436,0,-0.006495111,-0.005263077,-0.003783102,-0.027874564,0.005591199
4/17/2017,-0.002585471,-0.000447438,-0.014479127,0.008860032,0.006802695,0,0.008960573,-0.005634146
4/18/2017,-0.007976101,-0.002238104,-0.037588247,-0.002984186,-0.005630638,0.018987342,-0.032415631,0.003204364
4/19/2017,0.00241204,-0.032077174,-0.003370341,-0.001838644,-0.004529795,-0.02484472,0.010555301,0.007906408
4/20/2017,0.000401053,0.005446048,-0.012930177,0.008139233,0.007584141,-0.01910828,0.017711172,-0.001275086
4/21/2017,0.00200445,0.000806719,0,-0.003186943,-0.000752863,-0.009090909,-0.001784917,-1.0266E-05
4/24/2017,-0.00890185,-0.016121535,-0.00120919,0.010997922,0.019962558,0.009174312,0.016092982,0.014842882
4/25/2017,-0.002724755,-0.035814664,0.001210654,0.005818603,0.008124023,0.049350649,0.023757149,-0.000836863
4/26/2017,0.001416707,0.01128916,-0.013099557,-0.000628851,-0.00183156,-0.006188119,-0.006875806,0.005836257
4/27/2017,0.001212641,-0.026767448,0.00735144,0.000839044,-0.000733993,-0.02241594,-0.006490697,-0.001767895
4/28/2017,-0.000302776,0.024913616,0,-0.002179482,-0.000366954,-0.006369427,-0.006097561,-0.004095727
5/1/2017,0.000908592,-0.028038521,-0.033853639,0.002520242,0.001836817,0.006410256,0.01884312,0.003980947
5/2/2017,-0.001613839,0.006066671,0.003357113,0.000377092,0.006600468,0.07388535,-0.012473118,0.000131102
5/3/2017,0.002323661,-0.008491287,-0.048097031,-0.001214557,-0.003642978,0.005931198,0.005662021,0.002449369
5/4/2017,-0.004535803,-0.028670696,0.015377856,0.001173993,0.004387608,0.008254717,0.020355132,-0.004267693
5/5/2017,-0.001113811,0.025811359,0,0.003937085,0.008008849,0.015204678,-0.001697793,0.008499419
5/8/2017,0.005068424,0.00348778,-0.007356123,-0.000166969,-0.00325034,0.002304147,0.010204082,-0.001491595
5/9/2017,0.00443766,-0.004468731,0.031604185,-0.000917825,-0.000724849,0.022988506,0.013047138,-0.003408982
5/10/2017,0.000803314,0.016334228,0.010564124,0.001795663,0.002538341,-0.016853933,0.002908184,-0.003745503
5/11/2017,-0.000501605,0.028585375,0.000209074,-0.002042545,-0.000723498,-0.017142857,-0.005799503,-0.001477931
5/12/2017,-0.003714144,0.013478114,0,-0.001671014,0.003619492,-0.005813953,-0.027083333,-0.000532622
5/15/2017,-0.003425652,0.002236119,0.017140468,0.005523569,0.005769688,0.009356725,0.001284797,0.005736791
5/16/2017,-0.008088191,0.007280354,0.008425812,-0.00091572,0.005736834,0.031286211,-0.003849444,0.004985683
5/17/2017,-0.007032953,0.008859898,0.005706134,-0.017743996,-0.01105155,-0.016853933,-0.048518678,0.010217843
5/18/2017,0.004721813,-0.026461763,0.019858156,0.004028403,-0.003604812,0.020571429,0.00767148,0.005622869
5/19/2017,-0.007458061,0.010801234,0,0.006504292,0.011577279,-0.005599104,0.005373936,-0.003834584
5/22/2017,-0.001749861,0.011742602,0.022650507,0.005077415,0.002861134,-0.011261261,0.004008909,0.008213375
5/23/2017,0.003815168,-0.026810653,-0.002137167,0.00221276,-0.000713152,0.039863326,0.013753327,0.003034398
5/24/2017,-0.001129944,0.012045355,-0.047897196,0.002332766,0.002141347,-0.008762322,-0.008315098,-0.00529858
5/25/2017,0.000102859,-0.009309463,0.018404908,0.004779476,0.001424554,0.003314917,-0.004854369,0.004615669
5/26/2017,0.001542437,0.006899037,0,-0.00020681,-0.001778311,0.002202643,-0.002217295,-0.001794156
5/30/2017,-0.001232064,-0.014176078,-0.029718876,-0.000868696,-0.00142482,0,-0.014666667,-0.007289426
5/31/2017,-0.003700668,-0.000718969,0.000827815,-0.000248413,0,0.043956044,-0.00947226,0.003832316
6/1/2017,0.00288897,-0.00407718,-0.014474773,0.007952323,0.006064943,-0.002105263,0.009562842,0.006431435
6/2/2017,-0.004938231,0.002046936,0,0.003328435,0.008155979,0.005274262,-0.026161479,-0.002468084
6/5/2017,0.000827151,-0.00120161,0.011120436,-0.000737298,-0.00246221,-0.00524659,0.01065308,0.005798967
6/6/2017,-0.001652934,0.051371461,-0.051255447,-0.003196899,-0.002115595,0.010548523,-0.01604033,-0.002128389
6/7/2017,0.001138255,-0.0091544,-0.001749781,0.001850209,-0.00070672,0.01565762,0.014438752,0.001296992
6/8/2017,0.001757085,-0.010624761,0.004163015,0.00049256,-0.00106087,0,0.007346189,-0.001440812
6/9/2017,0.003611216,-0.015174449,0,-0.00151774,-0.002831924,0.007194245,0.002278943,-0.006252232
6/12/2017,-0.001336466,-0.011259985,0.013746454,-0.000205341,-0.003904737,-0.007142857,0.00636653,0.001534224
6/13/2017,-0.001647066,0.01042919,-0.037236332,0.004889719,0.007127444,0.010277492,-0.002711252,-0.000515088
6/14/2017,-0.000412466,-0.037015102,-0.006036217,-0.001267508,-0.001061621,0,-0.031264159,0.001132527
6/15/2017,0.005054652,-0.016385389,0.006297796,-0.001924376,-0.008855585,0.01017294,0.011225444,0.000616476
6/16/2017,-0.002771179,-0.001628219,0,0.000218453,0.005360735,-0.008056395,-0.002312673,-0.006141342
6/19/2017,0.0038081,-0.000501832,-0.033750559,0.008325159,0.005332554,0,0.015299026,0.00550287
6/20/2017,0.002255726,-0.007782039,-0.016192459,-0.006744118,-0.008970352,0.008121827,-0.016894977,-0.005683314
6/21/2017,-0.001943754,0.014421239,0.004937691,-0.000246829,-0.000360813,-0.025176234,0.000928936,-0.000680153
6/22/2017,-0.000204971,0.019453772,0.006317267,-0.000452843,0.001443249,-0.036157025,-0.000928074,0.002714383
6/23/2017,-0.002460508,0.020550459,0,0.001194188,0.00252155,0,-0.004180214,-0.001572462
6/26/2017,0.001336043,-0.007191634,0.028598,0.000658107,0.002874523,0,-0.003264925,0.004412699
6/27/2017,-0.009853218,-0.012676602,0.011301989,-0.008056233,-0.000716651,0.061093248,0.028544689,-0.001364427
6/28/2017,-0.004353664,0.005991661,0.004246759,0.008950334,0.006812508,-0.005050505,0.010464058,0.013912386
6/29/2017,-0.004372785,-0.024067048,0.024705097,-0.008788707,-0.007122489,0.018274112,0.020711391,0.003836266
6/30/2017,0.000313782,0.006102852,0,0.001864386,0,-0.00997009,0.015438906,0.005183327
7/3/2017,0.005644919,-0.021911327,0.022371851,0.001695794,0.000358631,0.007049345,0.019113814,-0.001622144
7/5/2017,0.000935593,0.010884711,-0.032929679,0.00231172,-0.000716763,0.02,-0.00511509,-0.005509893
7/6/2017,-0.004881099,-0.011143107,-0.028339192,-0.009144386,-0.004664717,-0.011764706,0.015424165,-0.001168999
7/7/2017,0.001982905,-0.018738959,0,0.006485014,0.0003604,0,0.009704641,0.006866211
7/10/2017,0.000416634,0.031354839,0.018313362,0.001074155,0.00252254,0.004960317,-0.009193481,-0.001835484
7/11/2017,-0.003227538,0.006255474,0.009991119,-0.000742506,0.002875557,0.019743337,-0.003795867,0
7/12/2017,0.000522279,0.001243305,0.012969883,0.007514482,0.009677459,-0.009680542,-0.014817951,0.006149699
7/13/2017,-0.000626349,-0.013659494,0.009982639,0.001680302,0.004614962,-0.009775171,0.009024495,-0.004796086
7/14/2017,-0.006476569,0.017247929,0,0.004664163,0.008127044,-0.004935834,-0.012350937,-0.001310983
7/17/2017,0.000210241,0.015593997,-0.003008165,-0.000122166,-0.00105142,0.011904762,-0.004312204,0.006265378
7/18/2017,-0.004940534,0.004143359,0.015517241,0.000529629,0.001403434,0.019607843,-0.019922044,-9.15002E-05
7/19/2017,0.001478967,0.002548531,-7.00E-03,0.005413932,0.005255886,0.043269231,0.002209456,0.006571184
7/20/2017,-0.00559078,0.005810374,-0.02179953,0.000445374,0.002439852,0.025806452,-0.000881834,-0.001844197
7/21/2017,-0.003500531,0.006498989,0,-0.000890413,-0.002781571,0.022461815,-0.015004413,0.008698488
7/24/2017,0.000425814,-0.020925506,0.046318549,-0.000243092,-0.001046272,0.010544815,0.009856631,0.004555961
7/25/2017,0.000744839,0.020395775,0.01795782,0.002430978,0.001047368,-0.006086957,0.031943212,-0.003666418
7/26/2017,-0.004040457,0.03087964,0.005948718,4.01942E-05,0.004881406,-0.041994751,-0.018916595,0.000488879
7/27/2017,0.00202843,-0.024149473,0.013662316,-0.000929484,-0.001040879,-0.015525114,0.012269939,0.007165578
7/28/2017,-0.006392489,0.017965437,0,-0.001173056,-0.00034749,-0.023191095,-0.009090909,-0.003354366
7/31/2017,-0.004289095,-0.002805026,-0.011064172,-0.000567017,0.002084768,0,0.001310616,0.005015973
8/1/2017,0.001830691,0.002109705,0.008746949,0.002228843,0.004507593,0.004748338,-0.017888307,0.006538529
8/2/2017,-0.002149812,-0.012865474,-1.13E-02,0.000485187,0.001035644,-0.007561437,0.004886717,-0.001085918
8/3/2017,-0.000215491,-0.004857867,0.011217622,-0.001939808,-0.000689522,0.007619048,-0.015030946,0.003377286
8/4/2017,0.007865564,-0.023217014,0,0.001821969,0.000689998,-0.004725898,0.017504488,0.002852044
8/7/2017,-0.001175978,-0.001340822,-0.008269463,0.001859319,0.001724133,-0.018993352,-0.004411116,-0.008963437
8/8/2017,0.002247661,-0.002685231,0.007931666,-0.002460806,-0.002753958,-0.002904163,0.011519716,0.001911971
8/9/2017,-0.001281525,0.01382936,-0.019572236,-4.0553E-05,-0.003796898,-0.004854369,-0.018396846,-0.003925958
8/10/2017,-0.001283095,0.014968687,0.004733484,-0.014115286,-0.013860248,-0.006829268,-0.012940651,0.000587854
8/11/2017,-0.003533212,0.000118863,0,0.00147702,-0.00175669,-0.004911591,-0.01039783,0.000741401
8/14/2017,0.004190384,-0.009513557,-0.026013929,0.009912947,0.006687737,-0.009871668,0.013704888,0.004694892
8/15/2017,0.004172898,-0.012966767,-0.016193481,-0.000121544,-0.00174809,0.004985045,0.021180712,-0.004203628
8/16/2017,-0.003835908,0.028950213,0.006626764,0.001744342,0.00700496,-0.02281746,-0.017652251,-0.002935684
8/17/2017,0.001390577,-0.00331006,0.030155022,-0.015590806,-0.009043292,-0.007106599,-0.01212938,0.002814018
8/18/2017,-0.002029513,-0.004862958,0,-0.001563182,0.001754958,0.010224949,-0.002273761,-0.004990547
8/21/2017,-0.003532077,0.01799764,-1.79E-02,0.000782578,0.00105113,-0.023279352,-0.006381039,0.003480005
8/22/2017,0.004833566,-0.006205444,0.016162888,0.010457228,0.005600336,0.031088083,0.016055046,0.004736196
8/23/2017,-0.004275799,0.008953841,-0.020243751,-0.003585401,0,-0.015075377,-0.01986456,-0.00421099
8/24/2017,0.001395566,0.005721602,0.009276829,-0.002330848,0.000348138,0.018367347,0.010594196,0.00462073
8/25/2017,-0.005789033,-0.003599176,0,0.002336293,0.00556717,-0.003006012,-0.011394713,-0.001215244
8/28/2017,-0.005714891,0.039151713,-0.029872572,4.07307E-05,0.00103792,0.010050251,-0.00461042,0.012680687
8/29/2017,0.001518263,0.002242622,-0.010335917,0.001145012,-0.003802148,0.004975124,-0.01065308,0.001004865
8/30/2017,0.005739026,-0.013649508,0.027632724,0.004737539,0,-0.011881188,0.003277154,0.000550825
8/31/2017,-0.002260971,0.022232293,0.001270379,0.006015948,0.006939412,-0.02004008,-0.010265982,-0.006435008
9/1/2017,0.001510737,0.00466043,0,0.001414309,0.002067797,0.007157464,0.016973126,0.001429361
9/5/2017,-0.005387351,0.020653888,0.039543244,-0.007182213,-0.005502195,-0.002030457,-0.040333797,-0.00142732
9/6/2017,-0.000216629,-0.011470684,-0.001423922,0.003413967,0.003803733,0.05595117,0.018357488,0.002576212
9/7/2017,-0.008234933,0.020908638,-0.032796904,-0.000121569,0.008267256,-0.014450867,-0.022296015,0.000310297
9/8/2017,-0.002185043,-0.017263564,0,-0.00117476,0.000341562,-0.002932551,0,0.008491948
9/11/2017,0.00580312,-0.022258603,0.015796125,0.010666008,0.006489023,0,0.031052887,-0.000949368
9/12/2017,0.000544339,0.006584042,0.022185362,0.003370484,0.002714785,-0.001960784,0.021647059,-0.004843713
9/13/2017,0.006636851,-0.019733914,0.011967546,0.000480089,-0.004399326,0,0.011054813,0.001269291
9/14/2017,-0.004323325,0.005202432,0,-0.000319798,0.001699367,0.009823183,0.000911162,-0.007014842
9/15/2017,-0.002713851,-0.005625563,0,0.001346105,0.001696865,-0.017509728,0.002275831,0.002610463
9/18/2017,0.00195929,-0.017424769,-0.00821808,0.002126835,0.002032241,-0.00990099,0.01226158,0.001300994
9/19/2017,-0.002824574,0.004375921,0.018795473,0.001001327,0.003399151,0.018,0.006280843,0.001853875
9/20/2017,0.007844003,-0.01994953,0.002777227,0.000359961,-0.002032506,0.001964637,0.01515827,0.002781938
9/21/2017,-0.00270241,-0.005264436,0.002176063,-0.002679301,-0.001697192,-0.011764706,0.000439174,-0.010043727
9/22/2017,-0.000975547,0.01211336,0,0.000200438,0.00136016,-0.004960317,-0.007023705,0.006188453
9/25/2017,0.005207812,0.015802929,0.024082116,-0.002044698,-0.006791261,-0.004985045,-0.018567639,-0.001538644
9/26/2017,0.003453848,-0.017844853,0.005011565,0.00060249,-0.00341883,0.04509018,0.004054054,-0.005998893
9/27/2017,0.004194902,-0.012928034,-0.011123897,0.003894625,0,-0.004793864,0.035890534,-0.005869775
9/28/2017,-0.002892084,0.011091469,0.002133437,0.001199716,0.001715317,-0.007707129,0,-0.003090091
9/29/2017,-0.000107358,-0.012136772,0,0.003515056,0.006164301,-0.001941748,0.007362495,0.00273285
10/2/2017,0.005156811,0.004489037,-0.024191988,0.004338536,0.00034053,-0.01459144,0.004729149,0.002172852
10/3/2017,0.000106905,0.011172575,-0.008726696,0.002140192,0.00442314,0.02171767,-0.001283697,-0.006230865
10/4/2017,-0.001175601,0.006047883,0.016206483,0.001186448,0.000338801,0.007729469,-0.001713796,0.001175239
10/5/2017,0.005349882,-0.005086728,-0.029533373,0.005925148,-0.00067726,0,0.008583691,0.000823149
10/6/2017,-0.00170281,0.009760679,0,-0.001139012,-0.000677794,0,0.008510638,-0.003818923
10/9/2017,-0.000639712,0.008745708,0.033069588,-0.001651013,-0.000339184,0.001917546,-0.003797468,0.002571647
10/10/2017,-0.00480048,-0.010495163,0.007462687,0.002638392,0.007801946,0.009569378,-0.006776789,-6.9832E-05
10/11/2017,-0.003537378,0.004611494,-0.013645224,0.001571019,0.004375763,0.012322275,0,0.006237629
10/12/2017,0.001721213,-0.00022947,0.016798419,-0.001490242,0.000670299,-0.014044944,-0.009381663,0.004283581
10/13/2017,-0.00032224,0.001951308,0,0.0012176,0.004018613,-0.002849003,-0.018510547,-0.002839326
10/16/2017,0.002041068,-0.013174499,0.008357629,0.001333585,0.000333715,0.004761905,0.011842105,-0.001500194
10/17/2017,0.002251276,-0.004411388,0.00308404,0.000705055,-0.002334218,0.017061611,-0.00390117,-0.001651424
10/18/2017,-0.001390491,-0.00816236,-0.014411991,0.000978659,0.001671173,-0.004659832,0.017841601,-0.001918684
10/19/2017,-0.000964053,0.005407936,0.003509456,0.000273516,-0.002335739,-0.002808989,-0.007695596,0.001980987
10/20/2017,0.004610271,-0.005963459,0,0.005160482,-0.001337684,0.009389671,0.025850926,0.004478929
10/23/2017,0.00256142,-0.009881237,0.019428793,-0.003889414,-0.003349137,-0.004651163,-0.002099958,-0.007969237
10/24/2017,0.00021287,-0.007841226,-0.005526968,0.001757121,0.002016152,0.026168224,0.012626263,0.000470493
10/25/2017,-0.002660707,-0.010777164,0.008815638,-0.004949969,-0.003688836,-0.013661202,0.015793849,-1.19056E-05
10/26/2017,0.009604119,-0.01839977,0.02393617,0.001292535,-0.001346313,-0.002770083,0.003273322,0.005248732
10/27/2017,0.003276577,0.005919398,0,0.008176048,0.004044536,-0.006481481,-0.009787928,-0.015524396
10/30/2017,-0.004530131,0.009807564,0.00890538,-0.003724916,0.002014122,0.001863933,-0.023887974,-0.002808226
10/31/2017,0.000635041,-0.014204273,-0.001471129,0.001557793,0.00334996,0.044651163,0.002531646,0.004148369
11/1/2017,0.0028556,0.000985246,0.00441989,0.00132218,0.003005136,0.013357079,0,-8.15262E-05
11/2/2017,-0.001370998,0.000246112,0.020168684,0.000388454,0.002330259,0,-0.012205387,-0.001976527
11/3/2017,0.002640194,-0.007134096,0,0.003338666,-0.00132865,0.008787346,-0.001704303,0.002845541
11/6/2017,-0.002317263,0.01932604,0.030733285,0.001547801,0.002660576,0.008710801,-0.009816475,-0.004019102
11/7/2017,0.002005944,-0.004982936,-0.002615519,-0.000695488,-0.002985127,0.025906736,-0.005603448,-0.00019716
11/8/2017,-0.000421462,0.006595835,-0.006818182,0.001700904,0.003659458,0.005892256,0.007802341,-0.00099805
11/9/2017,-0.004532529,-0.006431343,0.006336913,-0.003627646,-0.004971975,0.006694561,0.002580645,-0.00035945
11/10/2017,-0.000529468,-0.015632621,-0.007521427,-0.000310073,-0.00333099,-0.002493766,0.02960103,0.004309776
11/13/2017,0.001059424,-0.002233251,0.000352485,0.000930064,-0.004344938,-0.0125,0,0.001224363
11/14/2017,-0.006984824,-0.005222557,-0.018675123,-0.002322525,-0.00134281,0.046413502,-0.007916667,0.000326726
11/15/2017,-0.000213194,0.000500013,-0.006642729,-0.005005309,-0.006722592,-0.008064516,-0.019319614,0.010967052
11/16/2017,0.001279203,-0.002498813,-0.003433942,0.008501106,0.009813905,0,0.011134904,0
11/17/2017,-0.002874438,0.013026065,0.025571273,-0.0029388,0.000670299,0.008130081,-0.002964845,-0.00130757
11/20/2017,0.004484283,-0.010756615,-0.008134394,0.001706185,0.001674382,0,0.007646559,-0.003870957
11/21/2017,-0.001381856,0.008124009,0.013193083,0.006542898,0.008692782,0.030645161,-0.003794266,0.000797827
11/22/2017,-0.007770048,0.013513463,0.020939645,-0.000884447,0.002651535,-0.010172144,-0.017350825,-0.000339828
